"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1"
"22707099999","1904-03-15T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-15T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-16T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-16T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-16T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0122,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-17T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0183,1","+9999,9","99999,9","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-17T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","99999,9","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-17T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-18T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","99999,9","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-18T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","99999,9","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-18T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","200,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-19T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0106,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-19T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","99999,9","03,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-19T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-20T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0111,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-20T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","99999,9","05,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-20T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-21T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","99999,9","07,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-21T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0028,1","+9999,9","99999,9","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-21T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-22T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0072,1","+9999,9","99999,9","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-22T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","99999,9","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-22T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-23T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","99999,9","06,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-23T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-23T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-24T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-24T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0050,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-24T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-25T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-25T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0061,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-25T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-26T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0106,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-26T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0061,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-26T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-27T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0089,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-27T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0061,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-27T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","050,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","99999,9",
"22707099999","1904-03-28T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","050,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0083,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-28T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","99999,9","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-28T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","090,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-29T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0082,1","99999,9,9,N","000000,1,N,9","-0106,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-29T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0159,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-29T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-30T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0128,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-30T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0062,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","99999,9","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-30T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0094,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-31T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-31T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0028,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-03-31T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","-0078,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-01T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0144,1","+9999,9","99999,9","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-01T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","99999,9","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-01T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-02T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","-0133,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-02T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0056,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-02T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0100,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-03T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0128,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-03T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-03T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0050,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-04T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","000000,1,N,9","-0067,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-04T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0072,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-04T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0017,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-05T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0098,1","99999,9,9,N","000000,1,N,9","-0011,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-05T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0044,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-05T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0159,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-06T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-06T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-06T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-07T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-07T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","090,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-07T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","090,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-08T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-08T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-08T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-09T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-09T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-09T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-10T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-10T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-10T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-11T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-11T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","050,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-11T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0006,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-12T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0011,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-12T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-12T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-13T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0006,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-13T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0050,1","+9999,9","99999,9","06,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-13T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0000,1","+9999,9","99999,9","06,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-14T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","99999,9","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-14T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","320,1,N,0051,1","99999,9,9,N","000000,1,N,9","+0017,1","+9999,9","99999,9","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-14T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-15T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0044,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-15T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-15T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0039,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-16T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","-0022,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-16T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-16T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","-0033,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-17T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0022,1","+9999,9","99999,9","03,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-17T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","110,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","99999,9","07,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-17T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","99999,9","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-18T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","99999,9","03,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-18T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0089,1","+9999,9","99999,9","06,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-18T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0039,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-19T06:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","160,1,N,0010,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-19T13:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"22707099999","1904-04-19T20:00:00","4","62.183","30.683","102.0","VYARTSILYA, RS","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0033,1","+9999,9","99999,9","00,99,1,99,9,99,9,99999,9,99,9,99,9"
